9

Author: Jake Vallow
Organisation: University of York, Wolfson Atmospheric Chemistry Laboratory
contact: jake.vallow@york.ac.uk
Instrument ID: Single Channel NO-LIF, laser 3
label: Example data
Reprocessed on: 2025/05/29 13:58:31
Time reference: (seconds since 1904-01-01 00:00:00)
Permalink to reprocess code: 

mac_time_s,lsr_pwr_on_mW,lsr_pwr_off_mW,lsr_pwr_mW,ref_on_cts,ref_off_cts,ref_cts_diff,sig_A_on_cts,sig_A_off_cts,sig_A_diff_cts,task,cal_mfc,cell_pressure
3831359913.849,0.52709625,0.249835,0.38846562500000004,403540.0475375695,181603.2719191389,221936.77561843058,34943.03727788605,41640.61902684253,-6697.58174895648,0.0,4.99863290787,600.137282356
3831359913.949,0.5309,0.250635,0.39076750000000005,396831.7803120032,191870.3389136377,204961.4413983655,34933.92703844819,44917.03270749175,-9983.105669043558,0.0,4.99863290787,600.137282356
3831359914.049,0.532055,0.253635,0.392845,402057.5164461864,176419.94780171727,225637.56864446914,36476.711234863964,42533.00950198597,-6056.298267122009,0.0,4.99863290787,600.680255102
3831359914.149,0.53309875,0.255845,0.39447187499999997,402095.72988439986,181952.9456832109,220142.78420118894,34864.64329278008,40714.79719912029,-5850.153906340209,0.0,4.99863290787,600.680255102
3831359914.249,0.537195,0.25976,0.3984775,398503.9255723875,184929.5257594756,213574.39981291193,34658.97869343575,41728.032748891215,-7069.054055455468,0.0,5.00019550323,599.18717863
3831359914.349,0.53601,0.26036000000000004,0.398185,407883.1239097365,181075.4131708945,226807.71073884203,35092.14312632402,47943.403439228394,-12851.260312904371,0.0,5.00019550323,599.18717863
3831359914.449,0.54030625,0.25344500000000003,0.396875625,402890.61959752394,190403.63380615917,212486.98579136477,34828.098828768474,46939.48948267536,-12111.390653906885,0.0,5.00019550323,601.494517063
3831359914.549,0.5392125,0.25526,0.39723624999999996,402712.4741718593,180316.10235733236,222396.37181452697,33798.644266287636,48270.31826158477,-14471.673995297133,0.0,5.00019550323,601.494517063
3831359914.649,0.5321337500000001,0.25790500000000005,0.39501937500000006,397503.9425242704,165063.9731926705,232439.9693315999,35105.22640686886,45222.666610813474,-10117.440203944614,0.0,5.00019550323,598.915692257
3831359914.749,0.53344,0.250405,0.3919225,391546.26501036313,184164.04958147818,207382.21542888496,35561.93647194813,42499.1044504385,-6937.167978490368,0.0,5.00019550323,598.915692257
3831359914.849,0.53340125,0.25285,0.39312562500000003,400132.7097796512,178382.84695051954,221749.86282913166,33239.79031490959,44122.55180048054,-10882.761485570954,0.0,4.99843740463,599.730151376
3831359914.949,0.52988,0.25543,0.392655,399978.4336793862,185694.0588659418,214284.37481344442,34848.9666650492,49726.60096230511,-14877.634297255907,0.0,4.99843740463,599.730151376
3831359915.049,0.53381875,0.25728,0.395549375,404512.9594531136,179649.9136797156,224863.04577339801,34112.84524279932,38094.56502950909,-3981.719786709771,0.0,4.99843740463,597.694102157
3831359915.149,0.53360125,0.25700999999999996,0.395305625,395066.30267389904,177151.8409913371,217914.46168256193,36504.43512908309,44043.22357654985,-7538.788447466759,0.0,4.99843740463,597.694102157
3831359915.249,0.53766,0.260345,0.39900250000000004,402749.33741297154,186295.555298057,216453.78211491453,35005.555214050626,43657.43355743546,-8651.878343384837,0.0,4.99843740463,602.444620789
3831359915.349,0.5313412500000001,0.255565,0.39345312500000007,404495.3316653082,179305.26234525008,225190.06932005813,36194.58330459731,43789.38926011941,-7594.805955522097,0.0,4.99843740463,602.444620789
3831359915.449,0.53186125,0.25077,0.39131562499999994,403498.8404944807,184197.7148338699,219301.1256606108,34679.99277020016,45597.52363209425,-10917.53086189409,0.0,5.00117206573,604.209183635
3831359915.549,0.5370075,0.25639999999999996,0.39670374999999997,403577.6417759566,187788.06401196303,215789.57776399358,35005.13424553269,45009.10428076412,-10003.970035231432,0.0,5.00117206573,604.209183635
3831359915.649,0.53203125,0.25366,0.392845625,399034.38815329946,188628.2675958823,210406.12055741716,35582.76130610103,46277.8061307373,-10695.044824636272,0.0,5.00117206573,596.472709216
3831359915.749,0.5320225,0.25789,0.39495625,397255.19921607233,185789.5504957484,211465.64872032392,35147.94665370172,44688.824228535115,-9540.877574833394,0.0,5.00117206573,596.472709216
3831359915.849,0.53225125,0.25373,0.392990625,391060.4439426351,190529.587645318,200530.85629731708,34049.00133307266,44764.74637546525,-10715.745042392591,0.0,5.00117206573,599.865795983
3831359915.949,0.5320999999999999,0.25880000000000003,0.39544999999999997,402402.34713865,172946.76577230007,229455.58136634994,33106.32671060481,44785.40422225009,-11679.077511645279,0.0,5.00117206573,599.865795983
3831359916.049,0.5358449999999999,0.254845,0.39534499999999995,397216.7759870738,177574.02377471846,219642.75221235532,36188.43867604062,49184.16512566145,-12995.72644962083,0.0,5.00039052963,601.901648043
3831359916.149,0.5290462499999999,0.24984499999999998,0.38944562499999996,402387.3985602102,169610.17648437424,232777.22207583595,35221.04624676408,45485.45079281459,-10264.404546050508,0.0,5.00039052963,601.901648043
3831359916.249,0.52522,0.24950500000000003,0.38736250000000005,399653.35175983957,174876.96219913455,224776.38956070502,34720.08730125454,46117.47352547117,-11397.386224216629,0.0,5.00039052963,600.408768729
3831359916.349,0.52151625,0.241435,0.381475625,407810.5888783006,185968.4034043501,221842.18547395052,34804.76547824373,49318.946663929615,-14514.181185685884,0.0,5.00039052963,600.408768729
3831359916.449,0.51614875,0.242475,0.379311875,397126.2601083993,186353.48021700207,210772.77989139725,33774.193513133505,39979.07360071927,-6204.880087585763,0.0,5.00039052963,601.358872455
3831359916.549,0.5149825,0.24186000000000002,0.37842125000000004,401743.18730626756,178844.99114544856,222898.196160819,33079.05072820658,45481.10947807446,-12402.05874986788,0.0,5.00039052963,601.358872455
3831359916.649,0.51306875,0.24155,0.37730937499999995,396963.3277986967,179321.67253214074,217641.65526655596,34639.81932770242,42211.27895391287,-7571.459626210453,0.0,4.99824237823,601.766003436
3831359916.749,0.5133975,0.24295,0.37817375,387877.23483449087,187239.4223221782,200637.81251231267,35552.65436316832,48123.814894230076,-12571.160531061752,0.0,4.99824237823,601.766003436
3831359916.849,0.50822375,0.239925,0.37407437499999996,400328.10125414655,175786.9109766264,224541.19027752016,35443.61261513059,43856.12466694585,-8412.512051815262,0.0,4.99824237823,601.630358828
3831359916.949,0.50842125,0.241345,0.37488312500000004,403678.8408713938,182584.84805702488,221093.99281436892,36569.65425199921,43597.96277465661,-7028.308522657404,0.0,4.99824237823,601.630358828
3831359917.049,0.5109975,0.24309,0.37704375,395515.11684570473,178430.80347367973,217084.313372025,35824.566659016724,48937.16504606087,-13112.598387044149,0.0,4.99824237823,602.580265397
3831359917.149,0.50727625,0.23594500000000002,0.37161062499999997,403956.20396935917,169544.65228828212,234411.55168107705,35470.960602031926,44591.69977076301,-9120.739168731081,0.0,4.99824237823,602.580265397
3831359917.249,0.50202,0.236975,0.36949750000000003,395922.6442141476,177663.67408358847,218258.97013055912,35238.91351469822,48409.21125092951,-13170.297736231289,0.0,5.0037112236,602.444620789
3831359917.349,0.499225,0.23344,0.3663325,395930.10524228966,177904.6358990242,218025.46934326546,35562.02648348697,47108.82031802759,-11546.793834540622,0.0,5.0037112236,602.444620789
3831359917.449,0.4972275,0.23763499999999999,0.36743125,400104.20430724195,190145.8494793909,209958.35482785106,36417.72277032553,41821.324257725166,-5403.601487399639,0.0,5.0037112236,597.55845755
3831359917.549,0.49789875,0.23282999999999998,0.36536437499999996,409529.50144849595,175234.96137324843,234294.54007524753,34884.846897851516,45412.24841099954,-10527.401513148026,0.0,5.0037112236,597.55845755
3831359917.649,0.49609375,0.23612,0.366106875,394640.8122813493,185186.88776039844,209453.92452095088,34710.468764170306,39432.150045604016,-4721.68128143371,0.0,5.0037112236,598.372916669
3831359917.749,0.49518625,0.235665,0.365425625,387008.6012463467,174646.0968898714,212362.5043564753,35049.24216517399,50230.53761099171,-15181.29544581772,0.0,5.0037112236,598.372916669
3831359917.849,0.49639500000000003,0.23649,0.3664425,397412.2451651103,184205.101159596,213207.14400551427,34781.90095870266,42547.27261546039,-7765.3716567577285,0.0,4.99531269073,600.951544317
3831359917.949,0.49150625000000003,0.234865,0.363185625,393917.67420117906,188192.92420440586,205724.7499967732,33528.763857258,39160.251704475464,-5631.4878472174605,0.0,4.99531269073,600.951544317
3831359918.049,0.48859625,0.23187999999999998,0.36023812499999996,401566.58873441746,182487.59401614894,219078.9947182685,34046.970449636225,44699.36103288092,-10652.390583244698,0.0,4.99531269073,597.015484804
3831359918.149,0.48970500000000006,0.23451,0.3621075,397715.6137224437,178327.68338861543,219387.93033382826,34466.47524589409,43602.192316824745,-9135.717070930652,0.0,4.99531269073,597.015484804
3831359918.249,0.4909025,0.23379499999999998,0.36234875,396762.6630941017,183831.538871876,212931.1242222257,35655.78895225855,41408.38423746644,-5752.595285207892,0.0,4.99531269073,600.137282356
3831359918.349,0.491225,0.232855,0.36204000000000003,392057.96838090144,173987.11153928147,218070.85684161997,34843.12591587711,51995.19118399976,-17152.06526812265,0.0,4.99531269073,600.137282356
3831359918.449,0.4864225,0.23206500000000002,0.35924375,401492.5153809457,183207.18548304366,218285.32989790203,34414.09658607629,43961.182076191435,-9547.085490115147,0.0,4.99960947037,599.18717863
3831359918.549,0.48578,0.228145,0.35696249999999996,399070.335705287,182511.802245985,216558.533459302,35291.414610297885,44713.56749624064,-9422.152885942756,0.0,4.99960947037,599.18717863
3831359918.649,0.48928875,0.232765,0.36102687499999997,401681.056090866,184025.34781185762,217655.70827900837,36142.78097768531,51143.02740104566,-15000.246423360353,0.0,4.99960947037,599.18717863
3831359918.749,0.48189499999999996,0.232135,0.35701499999999997,399012.44051276846,172112.96639814024,226899.47411462822,34938.71130677844,41697.937647781066,-6759.226341002628,0.0,4.99960947037,599.18717863
3831359918.849,0.480885,0.231515,0.3562,396828.44890098076,172364.38475991454,224464.06414106622,33466.18281951171,42849.748792987,-9383.565973475284,0.0,4.99960947037,599.18717863
3831359918.949,0.47912124999999994,0.23050500000000002,0.35481312499999995,400455.839955587,176836.027834524,223619.812121063,33511.13149957565,42461.42399240824,-8950.292492832596,0.0,4.99960947037,599.18717863
3831359919.049,0.47802625,0.23569,0.356858125,392481.5434276224,173394.70808932095,219086.83533830146,34429.93344342051,46251.651636218696,-11821.718192798187,0.0,5.00214862823,600.001637749
3831359919.149,0.47867375,0.22941,0.354041875,392717.2730758143,178429.18361185453,214288.08946395977,32880.32800410892,47720.97170852384,-14840.64370441492,0.0,5.00214862823,600.001637749
3831359919.249,0.4803075,0.231215,0.35576125000000003,398157.5594181563,171866.477086232,226291.0823319243,33985.41762201828,45629.804124120696,-11644.386502102418,0.0,5.00214862823,602.580265397
3831359919.349,0.4774975,0.232565,0.35503125,393605.0126185302,182035.7279573461,211569.2846611841,34495.430727722254,46383.99839543212,-11888.567667709867,0.0,5.00214862823,602.580265397
3831359919.449,0.4756175,0.232665,0.35414125,395260.1290535282,179756.24739943902,215503.88165408917,36627.77745013524,40680.99577320506,-4053.218323069821,0.0,5.00214862823,604.751959223
3831359919.549,0.48269124999999996,0.2333,0.357995625,387560.3228855516,176648.61502869127,210911.70785686033,36610.103310276514,44858.996641113205,-8248.89333083669,0.0,5.00214862823,604.751959223
3831359919.649,0.47899,0.232625,0.3558075,396675.8929560771,180647.7023104764,216028.19064560073,36680.26388544701,40703.77161958828,-4023.507734141269,0.0,4.99550771713,599.458665003
3831359919.749,0.47904250000000004,0.235535,0.35728875000000004,392196.0406916161,180017.30229282507,212178.738398791,35295.57079629259,43116.86739780093,-7821.296601508344,0.0,4.99550771713,599.458665003
3831359919.849,0.47502,0.231845,0.3534325,392919.7703837034,165696.72918030887,227223.04120339453,35252.068974586466,46056.90671968341,-10804.837745096942,0.0,4.99550771713,597.829943923
3831359919.949,0.47589875000000004,0.233955,0.35492687500000003,394014.64135516615,180931.1433043962,213083.49805076997,35330.34143286488,46785.66579693758,-11455.324364072701,0.0,4.99550771713,597.829943923
3831359920.049,0.47358,0.232815,0.3531975,385281.8815765052,169080.94948984927,216200.93208665593,35408.56984868978,45645.25689892627,-10236.68705023649,0.0,4.99550771713,600.408768729
3831359920.149,0.47686249999999997,0.230315,0.35358875,387053.5970106113,186483.5160034782,200570.08100713312,35858.54809139747,52347.0813971162,-16488.53330571873,0.0,4.99550771713,600.408768729
3831359920.249,0.4757325,0.23353000000000002,0.35463125,392035.56180172454,188541.84188479622,203493.71991692833,34148.63692617045,43937.17241346017,-9788.535487289715,0.0,5.00390625,600.544413337
3831359920.349,0.47577125,0.23667,0.35622062499999996,398911.49933869747,176740.64243078118,222170.85690791628,35626.235210747145,44473.24439901327,-8847.009188266122,0.0,5.00390625,600.544413337
3831359920.449,0.47841999999999996,0.24046499999999998,0.3594425,392870.6217625393,171275.24079689206,221595.38096564726,34920.214673635375,43931.89166230673,-9011.676988671352,0.0,5.00390625,601.358872455
3831359920.549,0.47451625,0.23908,0.35679812499999997,391790.28433192003,177055.29994274402,214734.984389176,35005.11275032844,42246.46248387078,-7241.349733542345,0.0,5.00390625,601.358872455
3831359920.649,0.47649625,0.23732,0.356908125,395235.53711863887,173682.63266631088,221552.904452328,35724.9110924292,43907.978035975175,-8183.066943545971,0.0,5.00390625,599.59430961
3831359920.749,0.47922,0.2431,0.36116,400947.4956487785,167130.65440909535,233816.84123968316,33219.241882821254,40048.65488466098,-6829.413001839726,0.0,5.00390625,599.59430961
3831359920.849,0.47681,0.2447,0.360755,400916.38484591316,175778.02332015548,225138.36152575767,34606.71255255354,43882.30672419036,-9275.594171636825,0.0,4.99960947037,602.716107162
3831359920.949,0.48373750000000004,0.24295,0.36334375,384467.8564716137,178520.7859827226,205947.0704888911,34998.18879761538,45715.39208489627,-10717.203287280892,0.0,4.99960947037,602.716107162
3831359921.049,0.479915,0.24095,0.3604325,391056.40648788103,172831.578587159,218224.82790072204,34461.12952990676,50236.28014608767,-15775.150616180916,0.0,4.99960947037,600.408768729
3831359921.149,0.481595,0.2478,0.3646975,391626.65538176615,162191.99428181245,229434.6610999537,34695.1996265572,41799.05891365132,-7103.859287094121,0.0,4.99960947037,600.408768729
3831359921.249,0.48306875,0.245905,0.364486875,391929.28267862543,177159.60083070607,214769.68184791936,35756.347845731354,40638.752008643925,-4882.404162912571,0.0,4.99960947037,600.951544317
3831359921.349,0.48302,0.24363,0.363325,391862.5170577464,170526.77321299992,221335.7438447465,34399.8710332473,43343.217210497285,-8943.346177249987,0.0,4.99960947037,600.951544317
3831359921.449,0.482365,0.24928,0.3658225,388848.7733138882,188824.8483554317,200023.92495845648,37316.61261996617,45005.43228006814,-7688.819660101974,0.0,5.0007815361,597.55845755
3831359921.549,0.48885375,0.24903,0.368941875,387948.3929259155,178003.12542663363,209945.26749928185,35583.71616312045,48861.58614967527,-13277.869986554819,0.0,5.0007815361,597.55845755
3831359921.649,0.48367125,0.249925,0.366798125,390052.0924507773,172632.01493264263,217420.07751813467,35664.414397761335,51852.92317035755,-16188.508772596215,0.0,5.0007815361,598.644205884
3831359921.749,0.48569625000000005,0.246525,0.366110625,388849.3694065516,165968.69805003752,222880.67135651407,33250.67623734475,49105.10701256648,-15854.430775221728,0.0,5.0007815361,598.644205884
3831359921.849,0.48539625,0.25387000000000004,0.369633125,385258.04220747633,168972.59125363402,216285.45095384232,34488.234923184486,47303.87641383137,-12815.641490646885,0.0,5.0007815361,596.879840196
3831359921.949,0.488105,0.24974000000000002,0.36892250000000004,386360.7590421119,166184.63098969194,220176.12805241998,37460.23426041378,44066.28807898404,-6606.053818570261,0.0,5.0007815361,596.879840196
3831359922.049,0.48350000000000004,0.24878999999999998,0.366145,395829.66385786474,166251.97905184512,229577.68480601962,33911.652841077455,42702.220443616476,-8790.56760253902,0.0,5.00058603287,600.001637749
